MeterId,ProductName,SKU,Region,Location,Price,Currency,ServiceFamily,Unit,EffectiveDate,Type
431a6812-f3e3-574c-945f-25cdea471d9e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,japaneast,JA East,745.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
431a6812-f3e3-574c-945f-25cdea471d9e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,japaneast,JA East,1490.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
aaf3bc0b-3dc7-54f6-a520-16ea9d102b3d,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,swedencentral,SE Central,0.1206,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
aaf3bc0b-3dc7-54f6-a520-16ea9d102b3d,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,swedencentral,SE Central,634.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
aaf3bc0b-3dc7-54f6-a520-16ea9d102b3d,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,swedencentral,SE Central,1268.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
e8a60c02-96d8-55c3-b9dc-17fc7a6ad354,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,1 vCore,francesouth,FR South,0.1287,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
e8c1c9d9-59f6-4eb0-866f-508d35207ea7,Azure Database for MySQL Single Server Basic - Compute Gen5,2 vCore,usgovvirginia,US Gov Virginia,0.085,USD,Databases,1 Hour,2018-03-28T00:00:00Z,Consumption
5243172f-7614-5832-9a12-1ec3b9d68663,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,westus3,US West 3,0.0855,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
5243172f-7614-5832-9a12-1ec3b9d68663,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,westus3,US West 3,449.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
5243172f-7614-5832-9a12-1ec3b9d68663,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,westus3,US West 3,899.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
e8f6dbe2-152b-53ae-9671-5fc96dbebbfb,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,1 vCore,newzealandnorth,NZ North,0.14889,USD,Databases,1 Hour,2024-09-01T00:00:00Z,Consumption
e916a2d1-c5b0-5084-9298-06cd697b8200,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,swedencentral,SE Central,0.0796,USD,Databases,1 Hour,2023-10-01T00:00:00Z,Consumption
e075d5db-4066-54ee-ac26-e466c2bd5775,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,westeurope,EU West,0.1429,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
e075d5db-4066-54ee-ac26-e466c2bd5775,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,westeurope,EU West,751.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
e075d5db-4066-54ee-ac26-e466c2bd5775,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,westeurope,EU West,1502.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
e93bc572-264e-5092-b51c-01892703659c,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,canadaeast,CA East,0.09168,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
32835925-2632-5359-a349-c8ba6f372892,Azure Database for MySQL Flexible Server Memory Optimized Eadsv5 Series Compute,vCore,centralus,US Central,0.1356,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
e94e9d92-8ac5-51bf-a92b-688de6b96708,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,1 vCore,southeastasia,AP Southeast,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
e95b1cfe-0a02-5154-8159-076781a5be11,Az DB for MySQL Flexible Server Storage,Additional IOPS,westeurope,EU West,0.0595,USD,Databases,1 IOPS/Month,2021-06-01T00:00:00Z,Consumption
18e4775b-38aa-42c6-8cc9-218a655bed16,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,canadaeast,CA East,0.1299,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
18e4775b-38aa-42c6-8cc9-218a655bed16,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,canadaeast,CA East,614.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
c73995eb-875c-5549-98bb-d7eb26ee9be2,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,westus,US West,0.1311,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
c73995eb-875c-5549-98bb-d7eb26ee9be2,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,westus,US West,689.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
c73995eb-875c-5549-98bb-d7eb26ee9be2,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,westus,US West,1378.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
e9c59b43-9a50-52b5-b222-ec56e21a5324,Azure Database for MySQL Flexible Server Memory Optimized Esv6 Series Compute,1 vCore,brazilsoutheast,BR Southeast,0.22977,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
e09b2a51-f976-5814-bd9c-1b5cf28a5f4a,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_E96as,austriaeast,AT East,13.7184,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
e9fcacd5-03ec-5186-8e5d-94a3f20a51a5,Azure Database for MySQL Flexible Server General Purpose Dv3 Series Compute,1 vCore,ukwest,UK West,0.099,USD,Databases,1 Hour,2021-06-01T00:00:00Z,Consumption
ea002a98-0eb7-55e5-99fa-8daba682e63d,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E2d_v5,chilecentral,CL Central,0.3304,USD,Databases,1 Hour,2025-04-01T00:00:00Z,Consumption
ea03c067-9d9f-5b1c-b72d-efc3e8ccd610,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B4ms,uksouth,UK South,0.304,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
ea06640d-b058-53ca-8bbe-b5fc9d3df1d4,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B1MS,australiaeast,AU East,0.026,USD,Databases,1 Hour,2021-12-01T00:00:00Z,Consumption
ea073de9-fe66-5e19-9966-ba2101ba5c67,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,1 vCore,koreasouth,KR South,0.118,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ea140246-31ba-5fbe-ab2a-8d732801ffa7,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E64d_v5,northeurope,EU North,8.39,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
ea14df7c-1780-5eda-a828-f1dbdd40c3d9,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B20ms,polandcentral,PL Central,1.592,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
ea4f3071-a7b1-54ee-8bfa-0933144a5f76,Az DB for MySQL Flexible Server Storage,PMD LRS,westus2,US West 2,60.0,USD,Databases,1 GB/Month,2023-03-01T00:00:00Z,Consumption
ea5965ed-e3b0-506d-b8cb-37769eb84d5a,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E8d_v5,malaysiawest,MY West,1.0206,USD,Databases,1 Hour,2025-04-01T00:00:00Z,Consumption
ea730e06-58da-5e13-a376-6584f2f63e0b,Azure Database for MySQL Flexible Server Memory Optimized Esv6 Series Compute,1 vCore,centralindia,IN Central,0.13986,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
ea7ea546-6734-557c-9daf-27b8aa3f955e,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,australiasoutheast,AU Southeast,0.35,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
ea83bbd9-0e88-5515-b2e8-f14de2dfe9cf,Azure Database for MySQL Single Server General Purpose - Storage,General Purpose,malaysiawest,MY West,0.1242,USD,Databases,1 GB/Month,2025-04-01T00:00:00Z,Consumption
ea8db412-9c49-5adb-9530-d05c5a7a818e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,1 vCore,belgiumcentral,BE Central,0.1429,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Consumption
ea90d4a1-af81-55b4-b018-e3cae22787fc,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B2ms2,spaincentral,ES Central,0.1592,USD,Databases,1 Hour,2024-02-01T00:00:00Z,Consumption
eaacfadf-7010-5c4f-8ec9-aede5c63abc8,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B4ms,usgovvirginia,US Gov Virginia,0.328,USD,Databases,1 Hour,2022-12-01T00:00:00Z,Consumption
f0fb3c1c-7630-420c-b887-4002ff6a3764,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,westindia,IN West,0.1347,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
f0fb3c1c-7630-420c-b887-4002ff6a3764,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,westindia,IN West,754.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
eada1541-501c-56f0-b09e-4185031c0ce3,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,westeurope,EU West,0.325,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
eade58b2-119b-5b2b-88a6-4595f25b67f8,Az DB for MySQL Flex Svr Backup Storage,Backup Storage LRS,usgovtexas,US Gov TX,0.119,USD,Databases,1 GB/Month,2022-12-01T00:00:00Z,Consumption
eae5d0e2-9d77-46c8-a8b4-b194a5b1cda5,Azure Database for MySQL Single Server Basic - Storage,Basic,francesouth,FR South,0.151,USD,Databases,1 GB/Month,2018-05-01T00:00:00Z,Consumption
0dde9cbc-71bb-54f2-b8b7-beb2137ff3b8,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_Eas,brazilsouth,BR South,0.2481,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
eaf73bd0-1761-538a-9b06-d69e1d4f5616,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,australiacentral,AU Central,0.11078,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
eb0d1d06-1ed4-4e6a-913a-650c7b461683,Azure Database for MySQL Single Server General Purpose - Compute Gen5,1 vCore,centralindia,IN Central,0.1234,USD,Databases,1 Hour,2018-05-01T00:00:00Z,Consumption
eb111ff9-7855-5408-b8f2-07de120c2e1c,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B1MS,japanwest,JA West,0.026,USD,Databases,1 Hour,2021-12-01T00:00:00Z,Consumption
eb1876c1-5ddf-5bd0-987a-bb17108d7ce4,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,1 vCore,canadacentral,CA Central,0.1299,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
eb2045ae-d625-5a88-b2f4-e342e42d5410,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,usgovtexas,US Gov TX,0.147625,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
eb266d38-5a4b-593f-be8a-27a39099ad25,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,southafricawest,ZA West,0.129,USD,Databases,1 Hour,2023-07-01T00:00:00Z,Consumption
eb2dad15-ece2-5e9a-bbe1-2c085cbd6a46,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,australiaeast,AU East,0.171245,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
eb55c77a-7ad9-58ca-b729-dae438fe24bf,Azure Database for MySQL Flexible Server Memory Optimized Esv6 Series Compute,1 vCore,canadacentral,CA Central,0.11988,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
f11c74dc-f865-47af-926b-00571fbb6654,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,brazilsouth,BR South,0.1156,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
f11c74dc-f865-47af-926b-00571fbb6654,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,brazilsouth,BR South,555.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
eb615990-cc35-58e7-90e2-d6902ed6d79a,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,1 vCore,centralus,US Central,0.1356,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
eb65768a-bbae-509b-8a4f-d78a5b87a465,Azure Database for MySQL Flexible Server General Purpose Dv3 Series Compute,1 vCore,brazilsouth,BR South,0.1155,USD,Databases,1 Hour,2021-06-01T00:00:00Z,Consumption
eb811821-ed43-5042-93a2-40fd4aa7198e,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,1 vCore,australiaeast,AU East,0.1175,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
637c83e1-64d1-5b36-bb64-8d5d86c16107,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,francecentral,FR Central,0.14,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
637c83e1-64d1-5b36-bb64-8d5d86c16107,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,francecentral,FR Central,736.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
637c83e1-64d1-5b36-bb64-8d5d86c16107,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,francecentral,FR Central,1472.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
68eb697d-a741-5339-8e33-5515048b8956,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,norwayeast,NO East,0.15719,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
68eb697d-a741-5339-8e33-5515048b8956,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,norwayeast,NO East,826.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
68eb697d-a741-5339-8e33-5515048b8956,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,norwayeast,NO East,1651.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
eba4ff31-18a5-5051-8280-6891292f8e0e,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,1 vCore,uaenorth,AE North,0.104,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
3393a0e6-01e1-4841-86a9-e1f4c94b96e2,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,australiasoutheast,AU Southeast,0.1418,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
3393a0e6-01e1-4841-86a9-e1f4c94b96e2,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,australiasoutheast,AU Southeast,795.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
ebb9b7ef-1892-5c64-959c-35dd67fd1dab,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B1MS,koreasouth,KR South,0.026,USD,Databases,1 Hour,2021-12-01T00:00:00Z,Consumption
ebc33244-3781-53e1-84e0-e7ad0fdd558c,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,1 vCore,westcentralus,US West Central,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ebd0bda2-50f6-50d4-b30d-526c1194bd79,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,japaneast,JA East,0.171245,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
ebd37341-c278-5020-b387-974b2076bb2d,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,1 vCore,francesouth,FR South,0.182,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ebe82248-1260-5a9f-8549-aa14effee398,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,germanynorth,DE North,0.10348,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
3005f862-52ef-5ad5-8439-c8c7c09b6891,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,uaecentral,AE Central,0.1352,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
3005f862-52ef-5ad5-8439-c8c7c09b6891,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,uaecentral,AE Central,710.0,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Reservation
3005f862-52ef-5ad5-8439-c8c7c09b6891,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,uaecentral,AE Central,1420.0,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Reservation
ebf1d735-4bc6-5f10-b553-62b05ff008e0,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,1 vCore,ukwest,UK West,0.1299,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ec077d76-b727-4957-809a-6f8bbf57e31a,Azure Database for MySQL Single Server Basic Storage,Basic,westeurope,EU West,0.085299,USD,Databases,1 GB/Month,2017-05-01T00:00:00Z,Consumption
ec1ce885-912a-5991-8724-946e9a68f604,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E2d_v5,swedencentral,SE Central,0.244,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
ec232c32-e205-58c2-bf81-88bdfddb3d0b,Azure Database for MySQL Flexible Server General Purpose Dv3 Series Compute,1 vCore,switzerlandnorth,CH North,0.11165,USD,Databases,1 Hour,2021-10-01T00:00:00Z,Consumption
ec369634-fff1-5500-8947-ebe32231fa7d,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B16ms,uaecentral,AE Central,2.022,USD,Databases,1 Hour,2023-04-01T00:00:00Z,Consumption
ec36f69b-bd09-5593-a62d-2395175a7eae,Az DB for MySQL Flexible Server Storage,Storage GP Accelerated Logs,brazilsouth,BR South,0.10278,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
c28aa2d3-c9e8-5fd0-b712-edb88422caa6,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,usgovtexas,US Gov TX,0.106875,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
c28aa2d3-c9e8-5fd0-b712-edb88422caa6,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,usgovtexas,US Gov TX,562.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
c28aa2d3-c9e8-5fd0-b712-edb88422caa6,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,usgovtexas,US Gov TX,1123.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
9dc9347c-8b58-5bde-b4b9-d93b1b648fd0,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,ukwest,UK West,0.099,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
9dc9347c-8b58-5bde-b4b9-d93b1b648fd0,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,ukwest,UK West,520.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
9dc9347c-8b58-5bde-b4b9-d93b1b648fd0,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,ukwest,UK West,1041.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
ec40c2f8-f9dd-59ef-8082-1a315d14c8f2,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,koreasouth,KR South,0.118,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ec40c2f8-f9dd-59ef-8082-1a315d14c8f2,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,koreasouth,KR South,620.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
ec40c2f8-f9dd-59ef-8082-1a315d14c8f2,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,koreasouth,KR South,1240.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
ec44b1d9-ca31-59de-bd41-0eb8e10942d8,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E20d_v5,italynorth,IT North,2.858,USD,Databases,1 Hour,2023-06-27T00:00:00Z,Consumption
ec53399b-98f0-5798-87aa-d7a59f3f3a54,Azure Database for MySQL Flexible Server Business Critical Ev3 Series Compute,1 vCore,eastus,US East,0.1181,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
ec5e6c08-e922-5379-8a66-47b5ea539d62,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B4ms,ukwest,UK West,0.304,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
ec6ddd23-8fe0-5caf-a848-7cca63249560,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,1 vCore,southcentralus,US South Central,0.1026,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
ec7d0a1e-b975-57ce-81c8-b41e9aafa3a7,Azure Database for MySQL Flexible Server Memory Optimized Esv6 Series Compute,1 vCore,uksouth,UK South,0.124875,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
ec8553d7-142f-5e2e-8eeb-fe912719fa24,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E96d_v5,indonesiacentral,ID Central,12.2517,USD,Databases,1 Hour,2025-05-01T00:00:00Z,Consumption
ec9ae071-70d3-5ad0-a747-7d16820274e6,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B12ms,polandcentral,PL Central,0.955,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
ecbdf5ed-2e74-5901-ac43-d74c16888abf,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,ukwest,UK West,0.3275,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
ed1a7685-2ab1-541a-8db6-4b8e35429997,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B8ms,southcentralus,US South Central,0.653,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
ed4f1ff7-4109-55e8-ab58-a433f433e7ef,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B8ms,westus3,US West 3,0.544,USD,Databases,1 Hour,2022-08-01T00:00:00Z,Consumption
ed536e20-8bf7-5bea-94d9-d5c88fb33dab,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E48d_v5,westus2,US West 2,5.669,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
ed713f98-bafa-51da-b77a-0b85268554af,Az DB for MySQL Flexible Server Storage,Additional IOPS ZRS,centralus,US Central,0.0565,USD,Databases,1 IOPS/Month,2025-01-01T00:00:00Z,Consumption
ed83a622-d92f-5e96-992e-90a3d2967089,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B12ms,australiaeast,AU East,1.248,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
ed843bc4-27ab-5840-8ae6-b7dd8c410e80,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,switzerlandwest,CH West,0.11384,USD,Databases,1 Hour,2022-09-01T00:00:00Z,Consumption
fd973ac9-e178-5994-8310-9ceff0e7ed93,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southafricawest,ZA West,0.1984,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
fd973ac9-e178-5994-8310-9ceff0e7ed93,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southafricawest,ZA West,1043.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
fd973ac9-e178-5994-8310-9ceff0e7ed93,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southafricawest,ZA West,2086.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
edd85e36-26f5-5dbd-b31e-f0b0104533f7,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B16ms,swedensouth,SE South,1.6562,USD,Databases,1 Hour,2023-10-01T00:00:00Z,Consumption
eddcd3d1-5a52-5e19-afde-dbc50bdc0b73,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,francecentral,FR Central,0.3125,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
eddd091e-29ee-57ef-81b3-3ef98baf3473,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B8ms,eastasia,AP East,0.915,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
9624fbb2-347f-52f1-96b7-429b1c1ae5fe,Azure Database for MySQL Flexible Server General Purpose Ddsv5 Series Compute,vCore,polandcentral,PL Central,0.1015,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
9624fbb2-347f-52f1-96b7-429b1c1ae5fe,Azure Database for MySQL Flexible Server General Purpose Ddsv5 Series Compute,vCore,polandcentral,PL Central,533.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
9624fbb2-347f-52f1-96b7-429b1c1ae5fe,Azure Database for MySQL Flexible Server General Purpose Ddsv5 Series Compute,vCore,polandcentral,PL Central,1067.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
ee095f48-ab7f-59c7-a800-962f2788108e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,1 vCore,southindia,IN South,0.1347,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
ee282ffd-3ffa-50b3-95a7-99eb1e046045,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E2d_v5,centralus,US Central,0.271,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
a7d58244-1fb5-492a-acfb-570bd7842894,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,francesouth,FR South,0.1925,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
a7d58244-1fb5-492a-acfb-570bd7842894,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,francesouth,FR South,987.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
491b577b-3ceb-5689-acb2-4f1f5eb68173,Azure Database for MySQL Flexible Server Business Critical Ev3 Series Compute,Standard_E64as,indonesiacentral,ID Central,0.12762,USD,Databases,1 Hour,2025-05-01T00:00:00Z,Consumption
ee675cfa-4e6e-572f-911a-18fa21cabc84,Az DB for MySQL Flexible Server Storage,Additional IOPS,centralus,US Central,0.0565,USD,Databases,1 IOPS/Month,2021-06-01T00:00:00Z,Consumption
ee7f33a8-d75d-5862-a0c1-f1872956c1f5,Az DB for MySQL Flexible Server Storage,Paid IO ZRS,switzerlandnorth,CH North,0.3575,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
ee910c0a-0fb4-5f59-bc2e-9e2156b73857,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B20ms,westcentralus,US West Central,1.632,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
